1,1,312.0,1.19,401.04999999999995,113.41,1,1,1.0
1,2,53.47,61.6,122.05000000000001,56.71999999999999,1,1,1.0
1,3,92.6,0.0,225.92999999999998,62.84,1,1,1.0
1,4,1.56,13.52,16.150000000000002,33.290000000000006,1,1,1.0
2,1,315.35,0.0,397.94999999999993,114.9,1,1,1.0
2,2,34.2,58.85,122.05999999999999,56.71,1,1,1.0
2,3,95.0,0.0,223.52999999999997,62.84,1,1,1.0
2,4,0.0,13.52,10.8,33.290000000000006,1,1,1.0
3,1,315.35,0.0,393.85,114.9,1,1,1.0
3,2,16.5,53.35,116.37,56.71,1,1,1.0
3,3,98.24,0.0,221.15999999999997,62.8,1,1,1.0
3,4,0.0,13.52,3.9,33.290000000000006,1,1,1.0
4,1,313.7,0.0,393.90000000000003,114.9,1,1,1.0
4,2,0.0,50.6,115.67,56.71,1,1,1.0
4,3,95.82,0.0,223.57999999999998,62.8,1,1,1.0
5,1,311.3,0.0,396.3,113.3,1,1,1.0
5,2,0.0,47.36,93.79,56.709999999999994,1,1,1.0
5,3,93.4,0.0,225.99999999999997,62.8,1,1,1.0
6,1,308.1,0.0,397.9,113.3,1,1,1.0
6,2,0.0,46.8,78.1,51.5,1,1,1.0
6,3,91.0,0.0,226.8,62.8,1,1,1.0
7,1,306.5,0.0,399.5,112.5,1,1,1.0
7,2,0.0,43.2,59.6,51.89999999999999,1,1,1.0
7,3,91.0,0.0,226.8,63.6,1,1,1.0
8,1,306.5,0.0,399.1,112.5,1,1,1.0
8,2,0.0,41.8,43.3,47.0,1,1,1.0
8,3,91.0,0.0,231.10000000000002,63.6,1,1,1.0
9,1,306.5,0.0,398.70000000000005,112.5,1,1,1.0
9,2,0.0,41.8,27.1,41.3,1,1,1.0
9,3,91.0,0.0,232.89999999999998,63.6,1,1,1.0
10,1,306.03,0.0,398.87,112.5,1,1,1.0
10,2,0.0,41.8,13.2,41.3,1,1,1.0
10,3,90.0,0.0,231.89999999999998,63.6,1,1,1.0
10,5,914.51,184.63,45.49000000000001,89.97000000000003,1,1,1.0
11,1,305.57,0.0,399.03000000000003,112.5,1,1,1.0
11,3,90.0,0.0,232.39999999999998,63.6,1,1,1.0
11,5,868.0,178.8,92.0,91.39999999999998,1,1,1.0
12,1,305.1,0.0,399.19999999999993,112.5,1,1,1.0
12,3,90.0,0.0,233.2,63.6,1,1,1.0
12,5,820.3,173.8,139.70000000000005,96.39999999999998,1,1,1.0
13,1,305.07,0.0,399.2,112.5,1,1,1.0
13,3,90.0,0.0,233.2,63.6,1,1,1.0
13,5,776.8,157.8,183.20000000000005,106.59999999999997,1,1,1.0
13,6,0.0,191.1,2.16,25.03,1,1,1.0
14,1,305.05,0.0,399.2,112.5,1,1,1.0
14,3,90.0,0.0,233.2,63.6,1,1,1.0
14,5,734.8,149.4,225.20000000000005,119.99999999999997,1,1,1.0
14,6,0.0,183.5,16.6,43.19999999999999,1,1,1.0
15,1,305.02,0.0,399.20000000000005,112.5,1,1,1.0
15,3,90.0,0.0,233.2,63.6,1,1,1.0
15,5,692.8,144.4,267.20000000000005,118.29999999999998,1,1,1.0
15,6,0.0,163.2,36.0,78.0,1,1,1.0
16,1,305.0,0.0,399.20000000000005,112.5,1,1,1.0
16,3,90.0,0.0,233.2,63.6,1,1,1.0
16,5,657.5,132.6,270.59000000000003,118.30000000000001,1,1,1.0
16,6,0.0,163.2,53.8,91.10000000000002,1,1,1.0
17,1,304.97,0.0,399.19999999999993,112.5,1,1,1.0
17,3,90.0,0.0,233.2,63.6,1,1,1.0
17,5,615.4,125.3,270.59000000000003,112.53000000000002,1,1,1.0
17,6,0.0,161.7,71.2,107.10000000000002,1,1,1.0
18,1,304.94,0.0,399.2,112.5,1,1,1.0
18,3,90.0,0.0,233.2,63.6,1,1,1.0
18,5,582.6,121.6,253.69999999999993,107.80000000000001,1,1,1.0
18,6,0.0,182.3,93.7,94.89999999999998,1,1,1.0
19,1,304.92,0.0,399.2,112.5,1,1,1.0
19,3,90.0,0.0,233.2,63.6,1,1,1.0
