1,1,121.98,333.69,134.01999999999998,59.98000000000002,1,1,1.0
1,2,210.52,248.86,96.58000000000001,42.139999999999986,1,1,1.0
1,3,733.23,266.41,71.16999999999996,38.48999999999995,1,1,1.0
2,1,99.31,336.0,135.59,63.30000000000001,1,1,1.0
2,2,208.09,250.3,96.58000000000001,40.69999999999999,1,1,1.0
2,3,720.4,268.7,71.38999999999999,37.710000000000036,1,1,1.0
3,1,74.2,339.1,139.26,63.299999999999955,1,1,1.0
3,2,208.09,250.4,96.58000000000001,40.599999999999994,1,1,1.0
3,3,706.8,269.96,72.8900000000001,39.94,1,1,1.0
4,1,48.58,342.24,145.01999999999998,64.36000000000001,1,1,1.0
4,2,208.09,250.43,96.58000000000001,40.599999999999966,1,1,1.0
4,3,694.25,272.1,72.88999999999999,39.370000000000005,1,1,1.0
5,1,22.3,347.86,148.79999999999998,64.36000000000001,1,1,1.0
5,2,208.09,250.45,96.58000000000001,40.60000000000002,1,1,1.0
5,3,679.26,274.91,76.03999999999996,39.36999999999995,1,1,1.0
6,1,0.0,351.0,146.0,64.36000000000001,1,1,1.0
6,2,208.09,250.48,96.58000000000001,40.599999999999994,1,1,1.0
6,3,664.13,276.12,77.87,41.18000000000001,1,1,1.0
7,1,0.0,354.79,124.7,67.31,1,1,1.0
7,2,208.09,250.51,96.58000000000001,40.60000000000002,1,1,1.0
7,3,649.0,276.12,80.60000000000002,42.98000000000002,1,1,1.0
8,1,0.0,357.96,100.75,67.30000000000001,1,1,1.0
8,2,208.09,250.53,96.58000000000001,40.599999999999994,1,1,1.0
8,3,633.64,277.93,82.36000000000001,44.370000000000005,1,1,1.0
9,1,1.57,362.66,74.13000000000001,57.94,1,1,1.0
9,2,208.09,250.56,96.58000000000001,40.60000000000002,1,1,1.0
9,3,620.13,280.63,82.37,44.370000000000005,1,1,1.0
10,1,0.0,366.85,49.03,57.92999999999995,1,1,1.0
10,2,208.09,250.59,96.58000000000001,40.599999999999994,1,1,1.0
10,3,603.92,282.2,82.37,44.370000000000005,1,1,1.0
11,1,0.0,373.6,27.6,54.299999999999955,1,1,1.0
11,2,208.09,250.61,96.58000000000001,40.599999999999966,1,1,1.0
11,3,590.85,283.77,82.36000000000001,47.03000000000003,1,1,1.0
12,2,208.09,250.64,96.58000000000001,40.60000000000002,1,1,1.0
12,3,573.91,284.98,86.59000000000003,47.02999999999997,1,1,1.0
13,2,208.09,250.67,96.58000000000001,40.599999999999994,1,1,1.0
13,3,559.39,288.0,86.59000000000003,47.04000000000002,1,1,1.0
14,2,208.09,250.7,96.58000000000001,40.60000000000002,1,1,1.0
14,3,543.12,289.81,88.38,47.02999999999997,1,1,1.0
15,2,208.09,250.72,96.58000000000001,40.599999999999994,1,1,1.0
15,3,527.75,292.07,88.38,52.629999999999995,1,1,1.0
16,2,208.09,250.75,96.58000000000001,40.60000000000002,1,1,1.0
16,3,509.45,293.64,93.05000000000001,52.660000000000025,1,1,1.0
17,2,208.09,250.78,96.58000000000001,40.599999999999994,1,1,1.0
17,3,493.56,297.17,93.05000000000001,51.129999999999995,1,1,1.0
18,2,208.09,250.8,96.58000000000001,40.599999999999966,1,1,1.0
18,3,475.8,298.74,94.07999999999998,51.129999999999995,1,1,1.0
19,2,208.09,250.83,96.58000000000001,40.599999999999994,1,1,1.0
19,3,458.02,301.35,96.08000000000004,52.14999999999998,1,1,1.0
20,2,208.09,250.86,96.58000000000001,40.599999999999966,1,1,1.0
20,3,440.24,303.44,96.08000000000004,52.14999999999998,1,1,1.0
21,2,208.09,250.88,96.58000000000001,40.60000000000002,1,1,1.0
21,3,422.99,308.15,101.30999999999995,54.25,1,1,1.0
22,2,208.09,250.91,96.58000000000001,40.599999999999994,1,1,1.0
22,3,405.36,310.41,101.31,54.25,1,1,1.0
23,2,208.09,250.94,96.58000000000001,40.60000000000002,1,1,1.0
23,3,387.06,313.55,103.94,54.75,1,1,1.0
24,2,208.09,250.96,96.58000000000001,40.599999999999994,1,1,1.0
24,3,367.71,316.69,105.59000000000003,56.910000000000025,1,1,1.0
25,2,208.09,250.99,96.58000000000001,40.599999999999966,1,1,1.0
25,3,348.36,319.82,109.24000000000001,56.920000000000016,1,1,1.0
26,2,208.09,251.02,96.58000000000001,40.599999999999994,1,1,1.0
26,3,327.44,323.48,112.86000000000001,56.91999999999996,1,1,1.0
27,2,208.09,251.04,96.58000000000001,40.599999999999994,1,1,1.0
